search,non_terminals,derivation_rules,time,programs,queue,bank,seed
beap_search,4,11,66.527699686,5360000,6,10720033,3
beap_search,4,11,66.645086529,5370000,6,10740452,3
beap_search,4,11,66.760764976,5380000,6,10760457,3
beap_search,4,11,66.87769947,5390000,6,10781095,3
beap_search,4,11,66.989200491,5400000,6,10800297,3
beap_search,4,11,67.102103437,5410000,6,10820041,3
beap_search,4,11,67.218298586,5420000,6,10840741,3
beap_search,4,11,67.33265577,5430000,6,10861041,3
beap_search,4,11,67.443563975,5440000,6,10880145,3
beap_search,4,11,67.558007348,5450000,6,10900314,3
beap_search,4,11,67.670429934,5460000,6,10920116,3
beap_search,4,11,67.784313514,5470000,6,10940100,3
beap_search,4,11,67.899342144,5480000,6,10960761,3
beap_search,4,11,68.010685368,5490000,6,10980007,3
beap_search,4,11,68.12503402,5500000,6,11000043,3
beap_search,4,11,68.241423931,5510000,6,11020795,3
beap_search,4,11,68.355656216,5520000,6,11040137,3
beap_search,4,11,68.475042123,5530000,6,11060069,3
beap_search,4,11,68.596523785,5540000,6,11080812,3
beap_search,4,11,68.716269408,5550000,6,11100047,3
beap_search,4,11,68.836949141,5560000,6,11121021,3
beap_search,4,11,68.952125427,5570000,6,11140373,3
beap_search,4,11,69.067793949,5580000,6,11160455,3
beap_search,4,11,69.18354873,5590000,6,11180484,3
beap_search,4,11,69.298134364,5600000,6,11200024,3
beap_search,4,11,69.418083104,5610000,6,11220173,3
beap_search,4,11,69.535340512,5620000,6,11240064,3
beap_search,4,11,69.654531157,5630000,6,11260004,3
beap_search,4,11,69.770493223,5640000,6,11280211,3
beap_search,4,11,69.888727222,5650000,6,11301950,3
beap_search,4,11,70.00230354,5660000,6,11320737,3
beap_search,4,11,70.117986057,5670000,6,11340558,3
beap_search,4,11,70.233381416,5680000,6,11360345,3
beap_search,4,11,70.351788937,5690000,6,11381694,3
beap_search,4,11,70.470909263,5700000,6,11404498,3
beap_search,4,11,70.575904316,5710000,6,11420385,3
beap_search,4,11,70.688791635,5720000,6,11440070,3
beap_search,4,11,70.803475487,5730000,6,11460000,3
beap_search,4,11,70.922176303,5740000,6,11482086,3
beap_search,4,11,71.032268446,5750000,6,11500788,3
beap_search,4,11,71.144432307,5760000,6,11520620,3
beap_search,4,11,71.256400544,5770000,6,11540253,3
beap_search,4,11,71.369601471,5780000,6,11560019,3
beap_search,4,11,71.486795069,5790000,6,11580068,3
beap_search,4,11,71.607019333,5800000,6,11602361,3
beap_search,4,11,71.717549472,5810000,6,11620474,3
beap_search,4,11,71.832565528,5820000,6,11641212,3
beap_search,4,11,71.946212233,5830000,6,11660493,3
beap_search,4,11,72.061471342,5840000,6,11680157,3
beap_search,4,11,72.178623288,5850000,6,11700497,3
beap_search,4,11,72.294033256,5860000,6,11721033,3
beap_search,4,11,72.408621348,5870000,6,11740118,3
beap_search,4,11,72.524352072,5880000,6,11760017,3
beap_search,4,11,72.641174459,5890000,6,11780065,3
beap_search,4,11,72.757911295,5900000,6,11800240,3
beap_search,4,11,72.871968899,5910000,6,11820125,3
beap_search,4,11,72.986622207,5920000,6,11840836,3
beap_search,4,11,73.09957659,5930000,6,11860050,3
beap_search,4,11,73.213231009,5940000,6,11880151,3
beap_search,4,11,73.327942446,5950000,6,11900048,3
beap_search,4,11,73.441678077,5960000,6,11920043,3
beap_search,4,11,73.556511059,5970000,6,11940022,3
beap_search,4,11,73.678331262,5980000,6,11963377,3
beap_search,4,11,73.789560289,5990000,6,11981540,3
beap_search,4,11,73.902191937,6000000,6,12000865,3
beap_search,4,11,74.017667672,6010000,6,12021309,3
beap_search,4,11,74.129368164,6020000,6,12040269,3
beap_search,4,11,74.244089072,6030000,6,12060204,3
beap_search,4,11,74.359476169,6040000,6,12080374,3
beap_search,4,11,74.47571063,6050000,6,12100136,3
beap_search,4,11,74.590616625,6060000,6,12120178,3
beap_search,4,11,74.713002897,6070000,6,12143522,3
beap_search,4,11,74.830559206,6080000,6,12165205,3
beap_search,4,11,74.934672822,6090000,6,12180252,3
beap_search,4,11,75.058045855,6100000,6,12204893,3
beap_search,4,11,75.168146164,6110000,6,12222430,3
beap_search,4,11,75.27867406,6120000,6,12240667,3
beap_search,4,11,75.401320305,6130000,6,12264440,3
beap_search,4,11,75.511327319,6140000,6,12282684,3
beap_search,4,11,75.627878783,6150000,6,12304270,3
beap_search,4,11,75.735376276,6160000,6,12320630,3
beap_search,4,11,75.850542929,6170000,6,12340373,3
beap_search,4,11,75.967554707,6180000,6,12362002,3
beap_search,4,11,76.080584146,6190000,6,12381644,3
beap_search,4,11,76.192511841,6200000,6,12400633,3
beap_search,4,11,76.307649671,6210000,6,12420817,3
beap_search,4,11,76.421397688,6220000,6,12440267,3
beap_search,4,11,76.535168476,6230000,6,12460197,3
beap_search,4,11,76.651357354,6240000,6,12480320,3
beap_search,4,11,76.767176246,6250000,6,12500730,3
beap_search,4,11,76.885092049,6260000,6,12520943,3
beap_search,4,11,76.999600218,6270000,6,12540680,3
beap_search,4,11,77.112262563,6280000,6,12560191,3
beap_search,4,11,77.232262257,6290000,6,12582744,3
beap_search,4,11,77.342472901,6300000,6,12601131,3
beap_search,4,11,77.45918577,6310000,6,12621137,3
beap_search,4,11,77.572301028,6320000,6,12640249,3
beap_search,4,11,77.68901472,6330000,6,12661219,3
beap_search,4,11,77.802785259,6340000,6,12680007,3
beap_search,4,11,77.925647231,6350000,6,12703924,3
beap_search,4,11,78.034652641,6360000,6,12721464,3
beap_search,4,11,78.148196683,6370000,6,12740164,3
beap_search,4,11,78.266506681,6380000,6,12760227,3
beap_search,4,11,78.384781114,6390000,6,12780018,3
beap_search,4,11,78.500120065,6400000,6,12800202,3
beap_search,4,11,78.615659804,6410000,6,12820238,3
beap_search,4,11,78.730883918,6420000,6,12840454,3
beap_search,4,11,78.848163702,6430000,6,12860611,3
beap_search,4,11,78.961866486,6440000,6,12880341,3
beap_search,4,11,79.076699219,6450000,6,12900106,3
beap_search,4,11,79.195304099,6460000,6,12921537,3
beap_search,4,11,79.307405642,6470000,6,12940189,3
beap_search,4,11,79.42538794,6480000,6,12961789,3
beap_search,4,11,79.536616975,6490000,6,12980139,3
beap_search,4,11,79.654223494,6500000,6,13001099,3
beap_search,4,11,82.151987502,6510000,6,13020536,3
beap_search,4,11,82.266466588,6520000,6,13040523,3
beap_search,4,11,82.382060932,6530000,6,13060006,3
beap_search,4,11,82.505169209,6540000,6,13081806,3
beap_search,4,11,82.624352941,6550000,6,13103233,3
beap_search,4,11,82.745551094,6560000,6,13125449,3
beap_search,4,11,82.85711302,6570000,6,13143340,3
beap_search,4,11,82.975367256,6580000,6,13164459,3
beap_search,4,11,83.080462725,6590000,6,13180073,3
beap_search,4,11,83.19666671,6600000,6,13200984,3
beap_search,4,11,83.313856211,6610000,6,13222360,3
beap_search,4,11,83.426464462,6620000,6,13241678,3
beap_search,4,11,83.539661014,6630000,6,13261182,3
beap_search,4,11,83.655425036,6640000,6,13282222,3
beap_search,4,11,83.768157936,6650000,6,13300737,3
beap_search,4,11,83.885901751,6660000,6,13322576,3
beap_search,4,11,83.997779859,6670000,6,13341640,3
beap_search,4,11,84.10926591,6680000,6,13360492,3
beap_search,4,11,84.226877572,6690000,6,13381427,3
beap_search,4,11,84.341262471,6700000,6,13400917,3
beap_search,4,11,84.456351912,6710000,6,13420149,3
beap_search,4,11,84.572195102,6720000,6,13440098,3
beap_search,4,11,84.692460636,6730000,6,13462270,3
beap_search,4,11,84.802883883,6740000,6,13480160,3
beap_search,4,11,84.919358896,6750000,6,13500018,3
beap_search,4,11,85.038044789,6760000,6,13520786,3
beap_search,4,11,85.152674373,6770000,6,13540703,3
beap_search,4,11,85.266947994,6780000,6,13560303,3
beap_search,4,11,85.383026404,6790000,6,13580472,3
beap_search,4,11,85.499239195,6800000,6,13600888,3
beap_search,4,11,85.617629488,6810000,6,13621720,3
beap_search,4,11,85.72975571,6820000,6,13640280,3
beap_search,4,11,85.845483317,6830000,6,13660075,3
beap_search,4,11,85.967658619,6840000,6,13683375,3
beap_search,4,11,86.077264845,6850000,6,13700615,3
beap_search,4,11,86.195413632,6860000,6,13722195,3
beap_search,4,11,86.307442852,6870000,6,13740555,3
beap_search,4,11,86.422478543,6880000,6,13760038,3
beap_search,4,11,86.540385514,6890000,6,13780418,3
beap_search,4,11,86.660955916,6900000,6,13802470,3
beap_search,4,11,86.774916517,6910000,6,13821815,3
beap_search,4,11,86.888033072,6920000,6,13840070,3
beap_search,4,11,87.008194032,6930000,6,13860123,3
beap_search,4,11,87.124437611,6940000,6,13880121,3
beap_search,4,11,87.241854312,6950000,6,13900162,3
beap_search,4,11,87.358454989,6960000,6,13920151,3
beap_search,4,11,87.478286103,6970000,6,13941775,3
beap_search,4,11,87.58886887,6980000,6,13960000,3
beap_search,4,11,87.704322477,6990000,6,13980200,3
beap_search,4,11,87.82067455,7000000,6,14000858,3
beap_search,4,11,87.936294435,7010000,6,14020975,3
beap_search,4,11,88.052485955,7020000,6,14040719,3
beap_search,4,11,88.166783824,7030000,6,14060135,3
beap_search,4,11,88.284084383,7040000,6,14081495,3
beap_search,4,11,88.400647582,7050000,6,14101632,3
beap_search,4,11,88.512183811,7060000,6,14120134,3
beap_search,4,11,88.627737999,7070000,6,14140167,3
beap_search,4,11,88.744880753,7080000,6,14160124,3
beap_search,4,11,88.860557317,7090000,6,14180015,3
beap_search,4,11,88.977721202,7100000,6,14201208,3
beap_search,4,11,89.092126966,7110000,6,14221059,3
beap_search,4,11,89.214163743,7120000,6,14244812,3
beap_search,4,11,89.320078756,7130000,6,14260421,3
beap_search,4,11,89.434757103,7140000,6,14280569,3
beap_search,4,11,89.557321356,7150000,6,14304135,3
beap_search,4,11,89.664424354,7160000,6,14320771,3
beap_search,4,11,89.783282862,7170000,6,14341657,3
beap_search,4,11,89.89680138,7180000,6,14360875,3
beap_search,4,11,90.012290083,7190000,6,14380745,3
